storm_name,latitude,longitude,wind_speed,distance_to_land,nature,Impactful,year
BONNIE,44.5,-53.5,45,233,TS,No,1998
BRET,10,-54.9,50,459,TS,No,1993
BRET,10.1,-56.8,50,337,TS,No,1993
BRET,10.1,-52.9,50,491,TS,No,1993
BRET,10.2,-51,45,583,TS,No,1993
BRET,10.3,-49.2,45,683,TS,No,1993
BRET,10.3,-47.3,45,804,TS,No,1993
BRET,10.3,-45.3,40,943,TS,No,1993
BRET,10.4,-58.6,50,259,TS,No,1993
BRET,10.4,-43.4,35,1107,TS,No,1993
BRET,10.4,-41.7,30,1260,TS,No,1993
BRET,10.4,-40.3,30,1392,TS,No,1993
BRET,10.7,-79.2,30,134,TS,No,1993
BRET,10.7,-77.8,30,166,TS,No,1993
BRET,10.7,-75.8,35,34,TS,No,1993
BRET,10.7,-60.5,50,54,TS,No,1993
BRET,10.8,-80.3,30,159,TS,No,1993
BRET,10.8,-65.7,40,39,TS,No,1993
BRET,10.8,-64.1,45,22,TS,No,1993
BRET,10.8,-62.4,50,11,TS,No,1993
BRET,10.9,-73.8,40,0,TS,No,1993
BRET,11,-81.4,35,204,TS,No,1993
BRET,11,-71.8,40,0,TS,No,1993
BRET,11,-69.7,40,0,TS,No,1993
BRET,11,-67.6,40,60,TS,No,1993
BRET,11.1,-84,35,0,TS,No,1993
BRET,11.1,-82.6,40,114,TS,No,1993
BRET,11.4,-85,25,0,TS,No,1993
BRET,11.7,-85.8,20,0,TS,No,1993
BRET,12.2,-86.8,20,0,TS,No,1993
BRET,19.5,-94.5,30,113,TS,No,1999
BRET,19.5,-94.4,30,118,TS,No,1999
BRET,19.6,-94.6,30,118,TS,No,1999
BRET,19.7,-95.4,30,92,TS,No,2005
BRET,19.7,-94.6,30,128,TS,No,1999
BRET,19.8,-94.7,35,133,TS,No,1999
BRET,19.8,-94.7,40,133,TS,No,1999
BRET,20,-95.8,35,63,TS,No,2005
BRET,20,-94.6,45,158,TS,No,1999
BRET,20.4,-96.4,35,38,TS,No,2005
BRET,20.4,-94.5,50,203,TS,No,1999
BRET,20.8,-97.3,35,0,TS,No,2005
BRET,21.2,-94.4,55,253,TS,No,1999
BRET,21.4,-98.1,25,0,TS,No,2005
BRET,21.9,-94.5,65,291,TS,No,1999
BRET,22,-98.5,25,0,TS,No,2005
BRET,22.5,-94.7,75,286,TS,No,1999
BRET,23.1,-94.9,80,296,TS,No,1999
BRET,23.8,-95,90,284,TS,No,1999
BRET,24.7,-95.1,120,233,TS,No,1999
BRET,25.5,-95.5,125,169,TS,No,1999
BRET,26.2,-96.1,125,102,TS,No,1999
BRET,26.6,-96.8,120,59,TS,Yes,1999
BRET,26.9,-97.4,100,9,TS,Yes,1999
BRET,27,-97.9,80,0,TS,Yes,1999
BRET,27.1,-78,40,200,TS,No,2011
BRET,27.3,-98.3,60,0,TS,Yes,1999
BRET,27.4,-77.5,45,256,TS,No,2011
BRET,27.5,-78.1,35,203,TS,No,2011
BRET,27.6,-103,20,0,TS,No,1999
BRET,27.6,-98.8,35,0,TS,No,1999
BRET,27.7,-102.1,25,0,TS,No,1999
BRET,27.8,-101.3,25,0,TS,No,1999
BRET,27.8,-78.2,30,207,TS,No,2011
BRET,27.8,-77.1,60,307,TS,No,2011
BRET,28,-100.4,30,0,TS,No,1999
BRET,28,-99.5,30,0,TS,No,1999
BRET,28.3,-78.3,25,216,DS,No,2011
BRET,28.4,-76.8,60,359,TS,No,2011
BRET,28.8,-78.5,20,197,DS,No,2011
BRET,29,-76.6,50,383,TS,No,2011
BRET,29.3,-78.8,20,187,DS,No,2011
BRET,29.5,-76.2,45,432,TS,No,2011
BRET,29.8,-79.1,20,190,DS,No,2011
BRET,30,-75.8,45,477,TS,No,2011
BRET,30.3,-79.4,20,189,DS,No,2011
BRET,30.5,-75.3,45,456,TS,No,2011
BRET,30.7,-79.7,20,162,DS,No,2011
BRET,30.9,-74.7,45,455,TS,No,2011
BRET,31.4,-74.1,45,430,TS,No,2011
BRET,31.9,-73.4,45,424,TS,No,2011
BRET,32.4,-72.7,45,433,TS,No,2011
BRET,33,-72,40,446,TS,No,2011
BRET,33.5,-71.2,35,468,TS,No,2011
BRET,34.1,-70.1,35,526,TS,No,2011
BRET,35.1,-68.9,30,601,TS,No,2011
BRET,36.2,-67.4,30,651,TS,No,2011
BRET,37.3,-65.2,30,638,DS,No,2011
BRET,38.3,-62.8,30,615,DS,No,2011
BRET,39.2,-60.1,25,643,DS,No,2011
BRET,39.8,-57,25,687,DS,No,2011
CESAR,10.1,-22.2,25,643,TS,No,1990
CESAR,10.4,-23.3,25,743,TS,No,1990
CESAR,10.8,-24.5,25,858,TS,No,1990
CESAR,11.1,-25.6,25,966,TS,No,1990
CESAR,11.5,-26.9,25,1079,TS,No,1990
CESAR,11.6,-79.5,70,235,TS,No,1996
CESAR,11.6,-78.1,60,258,TS,No,1996
CESAR,11.7,-77.2,50,222,TS,No,1996
CESAR,11.8,-81,65,280,TS,No,1996
CESAR,11.8,-62.6,25,123,TS,No,1996
CESAR,11.9,-76.1,50,150,TS,No,1996
CESAR,11.9,-66.5,30,145,TS,No,1996
CESAR,11.9,-64.7,25,155,TS,No,1996
CESAR,12,-82.6,70,107,TS,No,1996
CESAR,12.1,-68.1,40,104,TS,No,1996
CESAR,12.2,-28.3,25,1201,TS,No,1990
CESAR,12.3,-84.2,70,0,TS,No,1996
CESAR,12.3,-74.5,45,127,TS,No,1996
CESAR,12.3,-69.6,40,39,TS,No,1996
CESAR,12.4,-72.7,40,58,TS,No,1996
CESAR,12.4,-71,40,31,TS,No,1996
CESAR,12.7,-86.2,50,0,TS,No,1996
CESAR,13.1,-87.9,35,11,TS,No,1996
CESAR,13.4,-29.7,30,1324,TS,No,1990
CESAR,14.6,-31.2,30,1474,TS,No,1990
CESAR,15.4,-32.3,35,1591,TS,No,1990
CESAR,16.1,-33.5,45,1722,TS,No,1990
CESAR,16.7,-34.7,45,1854,TS,No,1990
CESAR,17.4,-35.9,45,1989,TS,No,1990
CESAR,18.1,-37.1,45,2117,TS,No,1990
CESAR,18.8,-38.4,45,2145,TS,No,1990
CESAR,19.3,-39.7,45,2099,TS,No,1990
CESAR,19.8,-40.8,45,2074,TS,No,1990
CESAR,20.4,-41.9,45,2057,TS,No,1990
CESAR,21.2,-42.8,45,2080,TS,No,1990
CESAR,22,-43.5,45,2120,TS,No,1990
CESAR,22.8,-44,45,2175,TS,No,1990
CESAR,23.6,-44.5,45,2233,TS,No,1990
CESAR,24.4,-45.1,45,2222,TS,No,1990
CESAR,25.3,-45.7,45,2190,TS,No,1990
CESAR,26.1,-46.3,40,2160,TS,No,1990
CESAR,26.6,-46.7,40,2142,TS,No,1990
CESAR,26.8,-46.8,35,2142,TS,No,1990
CESAR,26.8,-46.3,25,2188,TS,No,1990
CESAR,26.9,-46.8,30,2146,TS,No,1990
CESAR,26.9,-46.6,30,2164,TS,No,1990
CESAR,26.9,-46.4,25,2182,TS,No,1990
CESAR,26.9,-46.3,25,2192,TS,No,1990
CHANTAL,9.3,-41.4,35,1228,TS,No,2013
CHANTAL,9.5,-43.8,35,1012,TS,No,2013
CHANTAL,9.8,-46.1,35,842,TS,No,2013
CHANTAL,10.1,-48.4,35,718,TS,No,2013
CHANTAL,10.7,-50.6,40,651,TS,No,2013
CHANTAL,11.4,-52.9,45,632,TS,No,2013
CHANTAL,12.1,-55.2,50,619,TS,No,2013
CHANTAL,12.3,-46.3,30,1051,TS,No,2001
CHANTAL,12.3,-43.9,30,1210,TS,No,2001
CHANTAL,12.4,-51.3,30,794,TS,No,2001
CHANTAL,12.4,-48.8,30,908,TS,No,2001
CHANTAL,12.6,-41.6,25,1415,TS,No,2001
CHANTAL,12.7,-57.2,30,470,DS,No,2001
CHANTAL,12.7,-53.9,30,762,DS,No,2001
CHANTAL,12.8,-37,25,1786,TS,No,2001
CHANTAL,12.9,-39.3,25,1633,TS,No,2001
CHANTAL,13,-57.7,50,442,TS,No,2013
CHANTAL,13.1,-60.6,35,272,DS,No,2001
CHANTAL,13.3,-62.8,35,291,DS,No,2001
CHANTAL,13.7,-64.6,35,349,TS,No,2001
CHANTAL,13.9,-60.3,55,366,TS,No,2013
CHANTAL,14.2,-66.4,35,399,TS,No,2001
CHANTAL,14.4,-68.2,45,316,TS,No,2001
CHANTAL,14.6,-70.4,55,273,TS,No,2001
CHANTAL,14.8,-72.9,50,296,TS,No,2001
CHANTAL,14.8,-62.9,55,459,TS,No,2013
CHANTAL,15.3,-77.2,55,268,TS,No,2001
CHANTAL,15.3,-75.2,50,309,TS,No,2001
CHANTAL,15.4,-78.4,60,287,TS,No,2001
CHANTAL,15.6,-65.6,45,265,TS,No,2013
CHANTAL,15.7,-79.6,60,307,TS,No,2001
CHANTAL,16.2,-81.1,55,252,TS,No,2001
CHANTAL,16.2,-68.4,40,224,TS,No,2013
CHANTAL,16.7,-82.6,50,178,TS,No,2001
CHANTAL,16.7,-71.2,40,102,TS,No,2013
CHANTAL,17.1,-84.1,50,147,TS,No,2001
CHANTAL,17.1,-54.9,25,973,TS,No,1995
CHANTAL,17.5,-85.6,50,179,TS,No,2001
CHANTAL,17.5,-56.5,25,902,TS,No,1995
CHANTAL,17.9,-92.2,25,0,TS,No,2001
CHANTAL,17.9,-86.7,55,121,TS,No,2001
CHANTAL,18.1,-87.7,60,15,TS,No,2001
CHANTAL,18.1,-58.3,25,771,TS,No,1995
CHANTAL,18.2,-88.1,55,0,TS,Yes,2001
CHANTAL,18.4,-91.2,25,0,TS,No,2001
CHANTAL,18.4,-88.7,45,0,TS,No,2001
CHANTAL,18.6,-89.5,35,0,TS,No,2001
CHANTAL,18.7,-90.3,25,0,TS,No,2001
CHANTAL,18.7,-59.9,30,601,TS,No,1995
CHANTAL,19.2,-61,30,492,TS,No,1995
CHANTAL,19.6,-61.9,30,411,TS,No,1995
CHANTAL,20.1,-62.7,30,358,TS,No,1995
CHANTAL,20.6,-63.6,30,323,TS,No,1995
CHANTAL,21.1,-65.2,35,304,TS,No,1995
CHANTAL,21.1,-64.9,35,310,TS,No,1995
CHANTAL,21.1,-64.4,35,327,TS,No,1995
CHANTAL,21.3,-65.5,40,324,TS,No,1995
CHANTAL,21.8,-66,40,380,TS,No,1995
CHANTAL,22.3,-66.7,45,430,TS,No,1995
CHANTAL,22.5,-90,20,145,TS,No,1989
CHANTAL,22.7,-67.5,45,423,TS,No,1995
CHANTAL,23.2,-67.9,45,457,TS,No,1995
CHANTAL,23.5,-90.2,25,258,TS,No,1989
CHANTAL,23.7,-68.2,45,494,TS,No,1995
CHANTAL,24.4,-90.5,30,362,TS,No,1989
CHANTAL,24.5,-68.4,50,572,TS,No,1995
CHANTAL,25.3,-68.8,50,627,TS,No,1995
CHANTAL,25.4,-91,35,413,TS,No,1989
CHANTAL,26.2,-91.7,50,333,TS,No,1989
CHANTAL,26.2,-69.1,55,685,TS,No,1995
CHANTAL,27.1,-92.2,55,257,TS,No,1989
CHANTAL,27.2,-69.4,60,763,TS,No,1995
CHANTAL,27.9,-92.8,65,185,TS,No,1989
CHANTAL,28.2,-69.6,60,854,TS,No,1995
CHANTAL,28.7,-93.5,70,115,TS,No,1989
CHANTAL,29.3,-69.8,60,871,TS,No,1995
CHANTAL,29.5,-94.3,70,14,TS,No,1989
CHANTAL,30.2,-95.2,50,0,TS,No,1989
CHANTAL,30.5,-69.8,55,780,TS,No,1995
CHANTAL,30.8,-96.1,35,0,TS,No,1989
CHANTAL,31.5,-96.9,25,0,TS,No,1989
CHANTAL,31.6,-69.7,55,711,TS,No,1995
CHANTAL,32.3,-97.5,20,0,TS,No,1989
CHANTAL,32.6,-69,55,694,TS,No,1995
CHANTAL,33.3,-98,20,0,TS,No,1989
CHANTAL,33.6,-68.1,50,717,TS,No,1995
CHANTAL,34.5,-98.5,20,0,TS,No,1989
CHANTAL,34.6,-67.3,50,755,TS,No,1995
CHANTAL,35.4,-65.8,50,790,TS,No,1995
CHANTAL,35.5,-66.5,30,753,TS,No,2007
CHANTAL,36.2,-64.1,50,795,TS,No,1995
CHANTAL,37.1,-65.5,35,640,TS,No,2007
CHANTAL,37.1,-62.4,50,753,TS,No,1995
CHANTAL,38.2,-60.2,50,728,TS,No,1995
CHANTAL,39.1,-64.2,45,497,TS,No,2007
CHANTAL,39.5,-57.6,50,695,TS,No,1995
CHANTAL,40.7,-62.3,45,397,TS,No,2007
CHANTAL,41.1,-54.7,50,617,TS,No,1995
CHANTAL,42.5,-60,45,312,TS,No,2007
CHANTAL,43,-51.7,50,417,TS,No,1995
CHANTAL,44,-57.5,45,285,ET,No,2007
CHANTAL,45.4,-48.8,50,357,ET,No,1995
CHANTAL,46,-54.5,55,91,ET,No,2007
CHANTAL,47.7,-45.2,50,552,ET,No,1995
CHANTAL,49,-49.5,60,261,ET,No,2007
CHANTAL,49.7,-41.6,50,833,ET,No,1995
CHANTAL,51.4,-37,50,1034,ET,No,1995
CHANTAL,53,-43,60,781,ET,No,2007
CHANTAL,53,-31,50,1074,ET,No,1995
CHANTAL,55,-20,50,639,ET,No,1995
CHANTAL,55.5,-38.5,50,576,ET,No,2007
CHANTAL,57.5,-35.4,50,525,ET,No,2007
CHANTAL,58.6,-33.9,55,543,ET,No,2007
CHANTAL,58.9,-32.1,60,626,ET,No,2007
CHANTAL,58.9,-30.4,60,677,ET,No,2007
CHANTAL,58.9,-28,60,609,ET,No,2007
CHANTAL,58.9,-25.2,55,557,ET,No,2007
CHANTAL,59.1,-22.6,55,503,ET,No,2007
CHANTAL,59.5,-19.1,50,431,ET,No,2007
CHANTAL,60.7,-16.3,50,323,ET,No,2007
CHANTAL,61.7,-14,45,271,ET,No,2007
CHANTAL,62.7,-12,45,222,ET,No,2007
CHANTAL,64,-9.5,45,223,ET,No,2007
CHANTAL,66,-7,35,306,ET,No,2007
CHARLEY,11.4,-59.2,30,211,TS,No,2004
CHARLEY,11.7,-61.1,30,111,TS,No,2004
CHARLEY,12.2,-63.2,30,168,TS,No,2004
CHARLEY,12.9,-65.3,35,268,TS,No,2004
CHARLEY,13.8,-67.6,40,298,TS,No,2004
CHARLEY,14.9,-69.8,45,313,TS,No,2004
CHARLEY,15.6,-71.8,55,227,TS,No,2004
CHARLEY,16,-73.7,55,224,TS,No,2004
CHARLEY,16.3,-75.4,60,198,TS,No,2004
CHARLEY,16.7,-76.8,65,119,TS,No,2004
CHARLEY,17.4,-78.1,65,70,TS,Yes,2004
CHARLEY,18.2,-79.3,75,95,TS,No,2004
CHARLEY,19.2,-80.7,80,266,TS,No,2004
CHARLEY,20.5,-81.6,90,154,TS,No,2004
CHARLEY,21.7,-82.2,90,32,TS,No,2004
CHARLEY,23,-82.6,105,0,TS,No,2004
CHARLEY,24.4,-82.9,95,150,TS,No,2004
CHARLEY,25.3,-92.3,25,446,TS,No,1998
CHARLEY,25.4,-93.8,30,337,TS,No,1998
CHARLEY,26,-94.5,40,259,TS,No,1998
CHARLEY,26.1,-82.4,125,59,TS,Yes,2004
CHARLEY,26.8,-95.4,45,191,TS,No,1998
CHARLEY,27.5,-96.5,60,76,TS,No,1998
CHARLEY,27.9,-97.4,35,0,TS,No,1998
CHARLEY,28.1,-81.6,75,0,TS,No,2004
CHARLEY,28.3,-98.1,30,0,TS,No,1998
CHARLEY,28.5,-98.7,25,0,TS,No,1998
CHARLEY,28.7,-99.3,20,0,TS,No,1998
CHARLEY,28.8,-99.9,20,0,TS,No,1998
CHARLEY,29.1,-100.6,20,0,TS,No,1998
CHARLEY,29.4,-101.2,20,0,TS,No,1998
CHARLEY,30,-33,25,1581,TS,No,1992
CHARLEY,30.1,-80.8,75,57,TS,Yes,2004
CHARLEY,30.3,-33.6,30,1640,TS,No,1992
CHARLEY,30.9,-33.8,30,1665,TS,No,1992
CHARLEY,31.6,-34,35,1693,TS,No,1992
CHARLEY,32.3,-79.7,65,43,TS,No,2004
CHARLEY,32.5,-34,45,1710,TS,No,1992
CHARLEY,33.4,-34.2,55,1750,TS,No,1992
CHARLEY,34.1,-34.4,60,1789,TS,No,1992
CHARLEY,34.5,-78.1,60,0,TS,Yes,2004
CHARLEY,34.7,-34.5,65,1817,TS,No,1992
CHARLEY,35.2,-34.6,75,1844,TS,No,1992
CHARLEY,35.6,-34.6,85,1859,TS,No,1992
CHARLEY,35.8,-34.5,90,1859,TS,No,1992
CHARLEY,35.9,-33.4,85,1772,TS,No,1992
CHARLEY,35.9,-33.2,75,1756,TS,No,1992
CHARLEY,35.9,-32.8,70,1723,TS,No,1992
CHARLEY,36,-34.3,90,1851,TS,No,1992
CHARLEY,36,-33.6,90,1793,TS,No,1992
CHARLEY,36.1,-34.1,95,1839,TS,No,1992
CHARLEY,36.1,-33.8,95,1814,TS,No,1992
CHARLEY,36.1,-32.3,65,1692,TS,No,1992
CHARLEY,36.3,-31.5,65,1639,TS,No,1992
CHARLEY,36.6,-30.6,65,1587,TS,No,1992
CHARLEY,36.9,-75.9,40,14,ET,No,2004
CHARLEY,37.2,-29.4,60,1536,TS,No,1992
CHARLEY,38,-28,55,1498,TS,No,1992
CHARLEY,39,-26.3,55,1447,TS,No,1992
CHARLEY,39.3,-73.8,35,48,ET,No,2004
CHARLEY,40.4,-24.4,50,1279,ET,No,1992
CHARLEY,41.2,-71.1,30,33,ET,No,2004
CHARLEY,42,-22.3,45,1066,ET,No,1992
CHARLEY,43.5,-20.2,40,880,ET,No,1992
CHARLEY,45.2,-18.3,40,756,ET,No,1992
CHARLEY,47.1,-15.9,40,646,ET,No,1992
CHARLEY,49.5,-13.5,45,328,ET,No,1992
CHRIS,11.3,-39.4,30,1527,TS,No,1994
CHRIS,11.5,-40.3,30,1455,TS,No,1994
CHRIS,11.7,-41.2,35,1387,TS,No,1994
CHRIS,12.1,-42.2,40,1329,TS,No,1994
CHRIS,12.6,-43.3,50,1280,TS,No,1994
CHRIS,13.3,-44.5,60,1254,TS,No,1994
CHRIS,13.9,-45.6,60,1240,TS,No,1994
CHRIS,14.2,-51.9,25,963,TS,No,2000
CHRIS,14.5,-46.8,65,1220,TS,No,1994
CHRIS,14.6,-47.8,25,1176,TS,No,1988
CHRIS,14.6,-45.7,25,1295,TS,No,1988
CHRIS,14.7,-52.8,25,996,TS,No,2000
CHRIS,14.7,-49.9,25,1092,TS,No,1988
CHRIS,14.8,-51.9,30,1028,TS,No,1988
CHRIS,14.9,-43.3,25,1475,TS,No,1988
CHRIS,15.1,-54,30,904,TS,No,1988
CHRIS,15.2,-53.4,25,965,TS,No,2000
CHRIS,15.2,-48,65,1226,TS,No,1994
CHRIS,15.3,-55.7,30,771,TS,No,1988
CHRIS,15.6,-57.5,30,666,TS,No,1988
CHRIS,15.6,-54.1,30,927,TS,No,2000
CHRIS,16,-59.2,30,624,TS,No,1988
CHRIS,16,-49.3,65,1251,TS,No,1994
CHRIS,16.2,-55.4,35,863,TS,No,2000
CHRIS,16.3,-61,30,532,TS,No,1988
CHRIS,16.3,-58.1,30,701,TS,No,2006
CHRIS,16.7,-62.4,30,378,TS,No,1988
CHRIS,16.8,-58.9,35,719,TS,No,2006
CHRIS,16.8,-56.5,30,838,TS,No,2000
CHRIS,16.9,-63.8,30,239,TS,No,1988
CHRIS,17,-50.6,70,1303,TS,No,1994
CHRIS,17.2,-65.2,30,109,TS,No,1988
CHRIS,17.2,-59.8,40,624,TS,No,2006
CHRIS,17.3,-57.7,25,820,TS,No,2000
CHRIS,17.5,-66.7,30,49,TS,No,1988
CHRIS,17.7,-60.6,50,531,TS,No,2006
CHRIS,17.8,-67.8,30,64,TS,No,1988
CHRIS,17.8,-59,25,699,TS,No,2000
CHRIS,18,-51.9,70,1275,TS,No,1994
CHRIS,18.1,-61.4,50,443,TS,No,2006
CHRIS,18.2,-68.8,30,0,TS,No,1988
CHRIS,18.3,-60.4,20,548,TS,No,2000
CHRIS,18.5,-69.8,30,0,TS,No,1988
CHRIS,18.5,-62.2,55,358,TS,No,2006
CHRIS,19,-63,55,281,TS,No,2006
CHRIS,19,-53.2,70,1251,TS,No,1994
CHRIS,19.1,-70.9,30,0,TS,No,1988
CHRIS,19.6,-63.9,50,223,TS,No,2006
CHRIS,19.8,-72.1,30,11,TS,No,1988
CHRIS,19.9,-64.8,50,187,TS,No,2006
CHRIS,20.1,-54.4,70,1190,TS,No,1994
CHRIS,20.2,-65.8,40,201,TS,No,2006
CHRIS,20.4,-66.8,35,223,TS,No,2006
CHRIS,20.5,-73.2,30,55,TS,No,1988
CHRIS,20.6,-67.7,30,221,TS,No,2006
CHRIS,20.7,-68.7,30,168,TS,No,2006
CHRIS,20.8,-70.2,25,119,DS,No,2006
CHRIS,21.2,-71.1,25,156,DS,No,2006
CHRIS,21.3,-72.2,25,83,DS,No,2006
CHRIS,21.3,-55.6,65,1094,TS,No,1994
CHRIS,21.5,-74.2,30,68,TS,No,1988
CHRIS,21.5,-73.4,25,39,DS,No,2006
CHRIS,21.6,-75,20,91,DS,No,2006
CHRIS,21.8,-76.3,20,67,DS,No,2006
CHRIS,22.1,-77.6,20,30,DS,No,2006
CHRIS,22.4,-78.9,20,11,DS,No,2006
CHRIS,22.5,-75.4,30,167,TS,No,1988
CHRIS,22.6,-56.8,60,1029,TS,No,1994
CHRIS,22.8,-80.2,20,0,DS,No,2006
CHRIS,23.2,-81.7,15,11,DS,No,2006
CHRIS,23.3,-76.2,30,201,TS,No,1988
CHRIS,23.8,-58.2,50,976,TS,No,1994
CHRIS,24.1,-77.2,30,67,TS,Yes,1988
CHRIS,24.9,-78.1,30,0,TS,Yes,1988
CHRIS,24.9,-59.7,45,948,TS,No,1994
CHRIS,25.8,-79,30,110,TS,No,1988
CHRIS,26.1,-61,40,982,TS,No,1994
CHRIS,26.8,-79.7,30,29,TS,No,1988
CHRIS,27.3,-62.3,35,1050,TS,No,1994
CHRIS,28.2,-80,40,59,TS,No,1988
CHRIS,28.7,-63.1,35,1178,TS,No,1994
CHRIS,28.8,-68.8,20,948,DS,No,2012
CHRIS,29.3,-66.9,25,1081,DS,No,2012
CHRIS,30.4,-65.4,30,1114,DS,No,2012
CHRIS,30.4,-63.1,35,1299,TS,No,1994
CHRIS,30.8,-80.8,45,57,TS,No,1988
CHRIS,31.8,-64.2,35,1132,DS,No,2012
CHRIS,32.2,-62.8,35,1234,TS,No,1994
CHRIS,32.8,-81.1,35,0,TS,Yes,1988
CHRIS,33.4,-63.5,35,1085,DS,No,2012
CHRIS,33.8,-62.8,35,1081,TS,No,1994
CHRIS,34.1,-81.1,25,0,TS,Yes,1988
CHRIS,35,-63,35,962,TS,No,1994
CHRIS,35.1,-62.8,35,959,DS,No,2012
CHRIS,35.8,-80.6,20,0,ET,No,1988
CHRIS,36.2,-62.3,40,851,TS,No,1994
CHRIS,36.7,-62,35,806,DS,No,2012
CHRIS,37.5,-79.5,20,0,ET,No,1988
CHRIS,37.9,-60.7,40,732,TS,No,1994
CHRIS,38,-61.3,40,697,SS,No,2012
CHRIS,38.1,-52.5,45,947,TS,No,2012
CHRIS,38.2,-50.2,50,965,TS,No,2012
CHRIS,38.3,-54.7,40,927,TS,No,2012
CHRIS,38.6,-60.4,40,681,SS,No,2012
CHRIS,38.6,-47.5,60,1003,TS,No,2012
CHRIS,38.9,-56.7,40,788,TS,No,2012
CHRIS,39.1,-59.6,40,675,SS,No,2012
CHRIS,39.2,-77.6,20,0,ET,No,1988
CHRIS,39.4,-58.7,40,674,TS,No,2012
CHRIS,39.5,-58,40,682,TS,No,2012
CHRIS,39.5,-45.5,70,1004,TS,No,2012
CHRIS,39.9,-58.4,40,629,TS,No,1994
CHRIS,40,-45,35,986,ET,No,2012
CHRIS,40.5,-43.9,75,1007,TS,No,2012
CHRIS,40.5,-42.5,30,1092,ET,No,2012
CHRIS,40.9,-47.4,35,784,ET,No,2012
CHRIS,41.2,-73.6,20,0,ET,Yes,1988
CHRIS,41.4,-40.2,30,1179,ET,No,2012
CHRIS,41.9,-42.9,70,966,TS,No,2012
CHRIS,42.2,-55.5,45,511,TS,No,1994
CHRIS,42.6,-48.4,35,583,ET,No,2012
CHRIS,42.9,-38.5,25,1210,ET,No,2012
CHRIS,43.3,-42.8,60,886,TS,No,2012
CHRIS,43.5,-69.9,20,22,ET,No,1988
CHRIS,43.7,-38.2,20,1190,ET,No,2012
CHRIS,44.2,-47.8,40,496,ET,No,2012
CHRIS,44.5,-43.9,50,747,TS,No,2012
CHRIS,44.7,-52,45,230,TS,No,1994
CHRIS,44.8,-45.8,45,598,ET,No,2012
CHRIS,45,-65,25,0,ET,No,1988
CHRIS,46.5,-60,25,25,ET,No,1988
CINDY,13.5,-25.4,30,862,TS,No,1999
CINDY,13.5,-18.9,30,202,TS,No,1999
CINDY,13.6,-27.7,40,1107,TS,No,1999
CINDY,13.6,-26.6,35,989,TS,No,1999
CINDY,13.6,-24.3,30,743,TS,No,1999
CINDY,13.7,-23.4,30,646,TS,No,1999
CINDY,13.8,-28.8,50,1222,TS,No,1999
CINDY,13.8,-22.5,30,548,TS,No,1999
CINDY,13.8,-20.3,30,318,TS,No,1999
CINDY,13.9,-29.7,55,1318,TS,No,1999
CINDY,13.9,-21.5,30,440,TS,No,1999
CINDY,14.1,-59.5,30,414,TS,No,1993
CINDY,14.1,-30.8,60,1434,TS,No,1999
CINDY,14.2,-31.7,65,1530,TS,No,1999
CINDY,14.4,-32.3,65,1593,TS,No,1999
CINDY,14.5,-60.9,35,425,TS,No,1993
CINDY,14.5,-32.7,65,1636,TS,No,1999
CINDY,14.6,-33.1,60,1678,TS,No,1999
CINDY,14.9,-62.2,35,470,TS,No,1993
CINDY,14.9,-33.9,50,1763,TS,No,1999
CINDY,15.2,-63.5,35,397,TS,No,1993
CINDY,15.3,-34.9,50,1870,TS,No,1999
CINDY,15.4,-64.8,35,309,TS,No,1993
CINDY,15.7,-35.9,50,1977,TS,No,1999
CINDY,15.8,-66,35,235,TS,No,1993
CINDY,16.1,-36.9,50,2055,TS,No,1999
CINDY,16.4,-66.9,35,167,TS,No,1993
CINDY,16.6,-38,50,2001,TS,No,1999
CINDY,16.9,-39.2,50,1932,TS,No,1999
CINDY,17,-68,35,131,TS,No,1993
CINDY,17.2,-40.6,50,1857,TS,No,1999
CINDY,17.3,-69.3,40,113,TS,No,1993
CINDY,17.5,-42.2,50,1780,TS,No,1999
CINDY,17.8,-43.6,55,1717,TS,No,1999
CINDY,17.9,-70.6,35,35,TS,No,1993
CINDY,18.3,-86.7,30,110,TS,No,2005
CINDY,18.4,-44.8,55,1703,TS,No,1999
CINDY,18.6,-87.2,30,52,TS,No,2005
CINDY,18.8,-71.3,30,0,TS,No,1993
CINDY,19.3,-87.9,30,0,TS,No,2005
CINDY,19.3,-45.9,55,1736,TS,No,1999
CINDY,20.4,-47.1,60,1795,TS,No,1999
CINDY,20.9,-88.5,25,0,TS,No,2005
CINDY,21.7,-48.2,65,1837,TS,No,1999
CINDY,22.3,-89,30,98,TS,No,2005
CINDY,22.9,-49.5,65,1747,TS,No,1999
CINDY,23.9,-89.7,30,291,TS,No,2005
CINDY,24.2,-50.8,65,1663,TS,No,1999
CINDY,25.1,-90.2,35,434,TS,No,2005
CINDY,25.4,-52,70,1604,TS,No,1999
CINDY,26.4,-90.4,45,302,TS,No,2005
CINDY,26.4,-53.1,80,1563,TS,No,1999
CINDY,27.2,-54.3,80,1517,TS,No,1999
CINDY,27.6,-90.5,60,167,TS,No,2005
CINDY,27.8,-55.4,90,1478,TS,No,1999
CINDY,28.3,-56.2,90,1463,TS,No,1999
CINDY,28.5,-90.3,65,67,TS,No,2005
CINDY,28.7,-56.9,100,1451,TS,No,1999
CINDY,29.3,-57.5,115,1469,TS,No,1999
CINDY,29.6,-90,50,0,TS,Yes,2005
CINDY,30.1,-58,120,1516,TS,No,1999
